revision,platform,fixture_id,fixture_label,fixture_class,input,width,height,colors,colorspace,label,binbits,source_points,effective_points,effective_points_per_color,seeds,MS-SSIM_regret_median,MS-SSIM_regret_p90,MS-SSIM_regret_max,Delta E00_regret_median,Delta E00_regret_p90,Delta E00_regret_max,Delta Chroma_regret_median,Delta Chroma_regret_p90,Delta Chroma_regret_max,encoded_size_ratio_median,encoded_size_ratio_p90,encoded_size_ratio_max,strict_pass_count,strict_pass_rate,balanced_pass_count,balanced_pass_rate,relaxed_pass_count,relaxed_pass_rate
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,din99d,DIN99d,8,270000,41675,651.171875,5,0.004198000000000035,0.004495999999999967,0.004577999999999971,0.020527999999999658,0.1574108,0.16356599999999988,0.07330700000000023,0.15667279999999995,0.19805199999999967,0.9860075299684088,1.009526892808267,1.015848682454334,0,0.0,1,0.2,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,gamma,gamma sRGB,4,270000,612,9.5625,5,0.004141999999999979,0.00531600000000001,0.005854000000000026,0.16931200000000013,0.20169579999999987,0.21960699999999989,0.15966000000000014,0.2063504000000001,0.23293000000000008,0.9506866371790325,0.982344225616633,0.9848962544788243,0,0.0,0,0.0,4,0.8
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,gamma,gamma sRGB,5,270000,2967,46.359375,5,0.005907999999999913,0.007704999999999984,0.00815699999999997,0.23898699999999984,0.28825439999999974,0.3016899999999998,0.21603200000000022,0.26627159999999994,0.2670699999999999,0.9335731918312979,0.9802448880154668,1.007299486442223,0,0.0,1,0.2,1,0.2
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,gamma,gamma sRGB,6,270000,13201,206.265625,5,0.001890999999999976,0.00671839999999997,0.008685999999999972,0.13566499999999992,0.22859519999999992,0.2778100000000001,0.11907900000000016,0.23022680000000026,0.2843720000000003,0.9186311054460838,0.9508435602249488,0.9695106119390806,0,0.0,2,0.4,4,0.8
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,gamma,gamma sRGB,7,270000,43827,684.796875,5,0.0026279999999999637,0.004730800000000012,0.005260000000000042,0.03593899999999994,0.14009979999999997,0.16838700000000006,0.05691700000000033,0.12263319999999998,0.13526400000000005,0.9590223023203425,0.9717670558444615,0.9743251162825202,1,0.2,1,0.2,4,0.8
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,gamma,gamma sRGB,8,270000,62586,977.90625,5,0.0030719999999999636,0.0037805999999999786,0.003910999999999998,0.06306000000000012,0.13138799999999975,0.1423059999999996,0.060043999999999986,0.08055899999999996,0.08210899999999999,0.9777606509511564,0.9958483914867136,1.0017062187965964,0,0.0,1,0.2,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,linear,linear RGB,4,270000,560,8.75,5,0.031908999999999965,0.033241599999999955,0.03334599999999999,1.0559600000000002,1.1171531999999997,1.1370959999999997,1.3871509999999998,1.4224706000000005,1.4278490000000006,0.7865050505050505,0.8277806406851023,0.8350619070590127,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,linear,linear RGB,5,270000,2197,34.328125,5,0.007735999999999965,0.02136119999999997,0.02230999999999994,0.3351519999999999,0.6407789999999999,0.6589749999999999,0.24631900000000018,0.5597889999999999,0.5843469999999997,0.9310235244579682,0.9721665998512913,0.9918707070707071,0,0.0,0,0.0,1,0.2
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,linear,linear RGB,6,270000,7400,115.625,5,0.0026639999999999997,0.019236800000000012,0.025449999999999973,0.2572209999999999,0.5485411999999998,0.6066419999999999,0.22360900000000017,0.5217594000000002,0.6403670000000004,0.9177716514789186,1.036933458387753,1.0614210838449085,0,0.0,1,0.2,2,0.4
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,linear,linear RGB,7,270000,19853,310.203125,5,0.004610000000000003,0.00509679999999999,0.005315999999999987,0.07399200000000006,0.20520419999999986,0.2701229999999999,0.07605700000000004,0.283335,0.344179,0.9340428601195724,1.0117985939462317,1.0155330438977328,0,0.0,2,0.4,4,0.8
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,linear,linear RGB,8,270000,38564,602.5625,5,0.001730999999999927,0.00301079999999998,0.003465999999999969,0.03144599999999986,0.12679219999999997,0.166115,-0.02375700000000025,0.017843000000000053,0.024509000000000114,0.9806942138254853,0.9943519182528777,0.9981252525252525,1,0.2,3,0.6,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,oklab,OKLab,4,270000,126,1.96875,5,0.02471699999999999,0.025972800000000042,0.02652600000000005,0.7574130000000001,0.8332118,0.8416429999999999,0.678979,0.7409245999999999,0.7557429999999998,0.8508488076865635,0.8574583557917866,0.8616613926336931,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,oklab,OKLab,5,270000,472,7.375,5,0.007664999999999922,0.008246399999999942,0.008305999999999925,0.203306,0.23991159999999995,0.25761199999999995,0.3703590000000001,0.4334542000000001,0.46144700000000016,0.9499320811612344,0.9908687127383008,1.0086840926495875,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,oklab,OKLab,6,270000,2145,33.515625,5,0.0017570000000000086,0.006342799999999982,0.00791799999999998,0.1566639999999997,0.2530295999999999,0.26878599999999997,0.16565399999999997,0.2837663999999999,0.3118859999999999,0.9304998290407441,0.9768093764009247,1.0051205826085101,0,0.0,2,0.4,4,0.8
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,oklab,OKLab,7,270000,9368,146.375,5,0.0029519999999999547,0.003894199999999959,0.00437299999999996,0.045784999999999965,0.16236759999999978,0.21082399999999968,0.05404700000000018,0.1363402,0.17840299999999987,0.958669397259121,0.9982659094994082,1.0001300446486627,0,0.0,1,0.2,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,oklab,OKLab,8,270000,31855,497.734375,5,0.0014760000000000328,0.003499799999999986,0.0036249999999999893,0.01175499999999996,0.08486640000000013,0.10763999999999996,0.015176999999999996,0.10654580000000005,0.144231,0.9703749421385589,1.0217374041701996,1.0322510728683514,1,0.2,3,0.6,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,cielab,CIELAB,4,270000,135,1.0546875,5,0.01874500000000001,0.019669800000000025,0.02007100000000006,1.094801,1.1124406,1.121397,1.0400820000000002,1.0711405999999999,1.080285,0.7756388859914467,0.7929011275136318,0.7952053402368446,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,cielab,CIELAB,5,270000,538,4.203125,5,0.003487000000000018,0.0042411999999999676,0.004553999999999947,0.2958050000000001,0.3769654,0.408185,0.297307,0.3340248,0.3421700000000001,0.9628101511979051,0.9737005309166875,0.9749596510011346,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,cielab,CIELAB,6,270000,2519,19.6796875,5,0.0005060000000000064,0.003188800000000036,0.0032520000000000326,0.16710500000000028,0.19890240000000006,0.19905799999999996,0.13935199999999992,0.20303140000000003,0.22540099999999996,0.9427215934071552,0.9569257114697961,0.9588410231174916,0,0.0,2,0.4,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,cielab,CIELAB,7,270000,11187,87.3984375,5,0.0021260000000000723,0.002558199999999977,0.0028169999999999584,0.09600100000000023,0.12146240000000005,0.13369199999999992,0.07074100000000016,0.11224319999999996,0.11463999999999985,0.9469630387190591,0.9887491725979997,1.0004065084136544,1,0.2,2,0.4,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,cielab,CIELAB,8,270000,37601,293.7578125,5,0.001294999999999935,0.0030098000000000845,0.0037250000000000894,0.04372799999999977,0.11847620000000011,0.14272300000000016,0.06699999999999995,0.0977874,0.11659700000000006,0.9719307395431314,0.9946997264373845,1.008435049583329,1,0.2,4,0.8,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,din99d,DIN99d,4,270000,208,1.625,5,0.017015000000000002,0.017836800000000007,0.017988000000000004,0.7013540000000003,0.7180635999999998,0.7241619999999998,0.6672479999999998,0.7362711999999998,0.7630479999999997,0.7596081268084036,0.7644574902626533,0.7666643725746595,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,din99d,DIN99d,5,270000,933,7.2890625,5,0.003394000000000008,0.003861800000000049,0.003929000000000071,0.1637360000000001,0.17661759999999982,0.1786399999999997,0.23391699999999993,0.2746731999999999,0.2882319999999998,0.9830333757586595,0.9960325364829208,0.9963947461763663,0,0.0,0,0.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,din99d,DIN99d,6,270000,4206,32.859375,5,0.0025479999999999947,0.004645199999999994,0.005427999999999988,0.140698,0.15824399999999994,0.16662199999999983,0.18787500000000001,0.2590450000000001,0.26069699999999996,0.955027334899287,0.9801658293516883,0.9824864046113875,0,0.0,1,0.2,4,0.8
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,din99d,DIN99d,7,270000,16161,126.2578125,5,0.0015600000000000058,0.003966599999999998,0.005417000000000005,0.04901400000000011,0.09300619999999996,0.11610299999999985,0.10302999999999995,0.1477444,0.1720919999999999,0.9379040472280541,0.9508648824996039,0.9590770913757376,1,0.2,4,0.8,4,0.8
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,din99d,DIN99d,8,270000,41675,325.5859375,5,0.0005249999999999977,0.004049000000000036,0.005091000000000068,0.06777199999999972,0.08560379999999981,0.09656299999999973,0.07527299999999992,0.1511005999999999,0.17947499999999983,0.9582063493703318,0.9754985265208679,0.9849489917465628,2,0.4,3,0.6,4,0.8
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,gamma,gamma sRGB,4,270000,612,4.78125,5,0.004865000000000008,0.005216199999999982,0.005305000000000004,0.17265200000000025,0.17833139999999997,0.17960500000000001,0.23757200000000012,0.258571,0.271533,0.9254009678444365,0.9485094634354894,0.9524704174383664,0,0.0,0,0.0,3,0.6
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,gamma,gamma sRGB,5,270000,2967,23.1796875,5,0.0019089999999999385,0.003113599999999961,0.0031719999999999526,0.1514359999999999,0.26272400000000024,0.3188500000000003,0.12556699999999998,0.20714739999999995,0.22483299999999984,0.9711665936016142,0.9847080594546003,0.9879441557204399,0,0.0,1,0.2,4,0.8
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,gamma,gamma sRGB,6,270000,13201,103.1328125,5,0.002211000000000074,0.0036037999999999574,0.004218999999999973,0.08685199999999993,0.24394640000000012,0.3031600000000001,0.11975500000000006,0.22907380000000005,0.2956430000000001,0.9347089767880014,0.9538877223437143,0.9592702701260161,0,0.0,2,0.4,4,0.8
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,gamma,gamma sRGB,7,270000,43827,342.3984375,5,0.002230999999999983,0.002613199999999982,0.0026760000000000117,0.09255099999999983,0.17861100000000008,0.21172900000000006,0.11569999999999991,0.1335677999999999,0.13594899999999988,0.9531420345692603,0.9657707115588482,0.9713461751765445,0,0.0,2,0.4,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,gamma,gamma sRGB,8,270000,62586,488.953125,5,0.0018329999999999735,0.0025697999999999333,0.002626999999999935,0.057466999999999935,0.08254180000000008,0.09041500000000013,0.07664099999999996,0.1327549999999999,0.16530899999999993,0.9654795205575785,0.9849354393592049,0.9905581323355946,0,0.0,3,0.6,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,linear,linear RGB,4,270000,560,4.375,5,0.03435899999999992,0.03464960000000006,0.0347900000000001,1.1497219999999997,1.1938596000000001,1.1990220000000003,1.5898380000000003,1.7341546,1.7792009999999998,0.6845446271672495,0.7036111650872452,0.7135938523857747,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,linear,linear RGB,5,270000,2197,17.1640625,5,0.005971999999999977,0.007151599999999992,0.007506000000000013,0.25357699999999994,0.3111807999999999,0.3267739999999999,0.3058270000000003,0.43825459999999994,0.46495299999999995,0.895748785080966,0.9197797417393845,0.9301900279978554,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,linear,linear RGB,6,270000,7400,57.8125,5,0.004043000000000019,0.00550659999999994,0.005880999999999914,0.0765819999999997,0.17046220000000006,0.20374900000000018,0.05332499999999962,0.17304579999999986,0.2450589999999997,0.9817145274851644,0.9962355951697406,0.9974504080538512,0,0.0,0,0.0,4,0.8
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,linear,linear RGB,7,270000,19853,155.1015625,5,0.0025260000000000282,0.003745799999999999,0.004202999999999957,0.01601299999999961,0.08478480000000001,0.11097199999999985,0.07635100000000028,0.16616380000000003,0.2020470000000001,0.9345632274833314,0.9477949864701594,0.9563948293322213,0,0.0,1,0.2,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,linear,linear RGB,8,270000,38564,301.28125,5,0.002442999999999973,0.003238400000000064,0.0035440000000001026,-0.015035000000000132,0.08552699999999999,0.090055,0.05201099999999981,0.2064256,0.22431999999999985,0.969562185809557,1.011996198055467,1.0371656639065945,2,0.4,2,0.4,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,oklab,OKLab,4,270000,126,0.984375,5,0.03026400000000007,0.03080339999999999,0.031054999999999944,1.201476,1.2231076,1.23103,1.073625,1.0752213999999998,1.0762569999999998,0.6702869010076148,0.6843036665037594,0.6847676855264109,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,oklab,OKLab,5,270000,472,3.6875,5,0.00913799999999998,0.009824599999999961,0.01012499999999994,0.27517199999999997,0.3223723999999999,0.3509039999999999,0.21677499999999994,0.23701979999999995,0.246413,0.8927487037354219,0.911734089949255,0.9172886149907611,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,oklab,OKLab,6,270000,2145,16.7578125,5,0.003078000000000025,0.003349000000000002,0.003430999999999962,0.1407370000000001,0.15784900000000013,0.1675270000000002,0.05227399999999993,0.09542779999999995,0.11670099999999994,0.9656231571930365,0.9843545477845381,0.9965277237126886,0,0.0,0,0.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,oklab,OKLab,7,270000,9368,73.1875,5,0.0024250000000000105,0.003611399999999998,0.004264999999999963,0.09211500000000017,0.13585340000000007,0.14510500000000004,0.003646000000000038,0.09633539999999986,0.11492899999999984,0.9562261930568889,0.9642721118987536,0.9692074968592159,0,0.0,2,0.4,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,128,oklab,OKLab,8,270000,31855,248.8671875,5,0.001923000000000008,0.002078800000000003,0.0021400000000000308,0.02878700000000034,0.07890999999999995,0.10861199999999993,-0.020199999999999996,0.0302890000000001,0.04484700000000008,0.9845330592882093,1.0136085306938791,1.0200520268805549,1,0.2,4,0.8,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,cielab,CIELAB,4,270000,135,0.52734375,5,0.023707000000000034,0.02434039999999995,0.024737999999999927,1.3956449999999998,1.4360667999999999,1.4436959999999999,1.3154670000000002,1.3231256,1.3251739999999999,0.571331519116824,0.5761831486390054,0.579237568630505,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,cielab,CIELAB,5,270000,538,2.1015625,5,0.005197000000000007,0.005917999999999979,0.006303999999999976,0.4021490000000001,0.4588924,0.4862059999999999,0.3854390000000001,0.3960302,0.3964970000000001,0.8903076763938533,0.8990287424136101,0.9016120867567462,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,cielab,CIELAB,6,270000,2519,9.83984375,5,0.00119899999999995,0.0020117999999999412,0.002274999999999916,0.08960499999999993,0.14920639999999996,0.16677999999999993,0.09038600000000008,0.12358420000000003,0.12999300000000003,0.9922726530178063,0.9950758959509818,0.9962579338810794,1,0.2,3,0.6,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,cielab,CIELAB,7,270000,11187,43.69921875,5,0.0008469999999999311,0.0013964000000000311,0.0015500000000000513,0.08760699999999999,0.09975540000000001,0.106541,0.051386000000000154,0.09599280000000002,0.10875999999999997,0.961828112635825,0.9778685376572813,0.9875043806705346,0,0.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,cielab,CIELAB,8,270000,37601,146.87890625,5,0.0013570000000000526,0.002123800000000009,0.002578999999999998,0.0774379999999999,0.08346299999999998,0.08505699999999994,0.01854700000000009,0.03719839999999999,0.0429139999999999,0.9823424168936599,0.9944815013904007,0.9964564877540386,1,0.2,4,0.8,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,din99d,DIN99d,4,270000,208,0.8125,5,0.022147000000000028,0.02230439999999998,0.022340000000000027,1.029015,1.0566038,1.0629849999999998,0.971965,1.0104748,1.0165739999999999,0.5907321908641032,0.5983695778088118,0.5989516662556321,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,din99d,DIN99d,5,270000,933,3.64453125,5,0.0044079999999999675,0.004959599999999953,0.0049599999999999644,0.2671910000000002,0.28452840000000007,0.28736800000000007,0.2808759999999999,0.3010556,0.303018,0.9431928196464594,0.9594727604744138,0.9604428211843274,0,0.0,0,0.0,2,0.4
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,din99d,DIN99d,6,270000,4206,16.4296875,5,0.0007169999999999677,0.0015135999999999817,0.0017159999999999398,0.09412600000000015,0.13528340000000005,0.14419300000000002,0.13041199999999997,0.15715659999999998,0.16011299999999995,1.0040264039180007,1.0187255673334672,1.0241264365136717,0,0.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,din99d,DIN99d,7,270000,16161,63.12890625,5,0.0013419999999999543,0.0015465999999999536,0.001546999999999965,0.08588700000000005,0.1322808000000001,0.15592200000000012,0.06284999999999985,0.14189159999999998,0.1694199999999999,0.9517954277086277,0.9752089714036113,0.9886123866229796,0,0.0,4,0.8,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,din99d,DIN99d,8,270000,41675,162.79296875,5,0.001466999999999996,0.002085199999999987,0.0024279999999999857,0.0264930000000001,0.07569119999999999,0.0861019999999999,0.04280200000000001,0.0777979999999999,0.07943199999999995,0.9769458495536026,0.9948013221301935,1.000127760893552,2,0.4,4,0.8,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,gamma,gamma sRGB,4,270000,612,2.390625,5,0.006059000000000037,0.006518199999999963,0.006548999999999916,0.32050500000000026,0.32717779999999996,0.327885,0.37039600000000017,0.371587,0.37199099999999996,0.8388228714153279,0.8401036566377811,0.840582157606276,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,gamma,gamma sRGB,5,270000,2967,11.58984375,5,0.0010890000000000066,0.0020961999999999483,0.002734999999999932,0.14534599999999998,0.18059120000000006,0.19930800000000004,0.11630000000000007,0.15666199999999994,0.16856399999999994,0.9908788624052834,0.9952806947299149,0.9953250586745077,0,0.0,3,0.6,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,gamma,gamma sRGB,6,270000,13201,51.56640625,5,0.0011280000000000179,0.0017074000000000034,0.0017650000000000166,0.11159799999999986,0.12960060000000012,0.14090500000000006,0.05729899999999999,0.11131120000000005,0.12192000000000003,0.9454374626746447,0.963183552937501,0.968931817750536,0,0.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,gamma,gamma sRGB,7,270000,43827,171.19921875,5,0.0011419999999999764,0.0018921999999999663,0.002082999999999946,0.07009500000000002,0.07535960000000014,0.07611600000000007,0.047817999999999916,0.09249800000000005,0.1020620000000001,0.9681775346495967,0.9768682236981995,0.9819112025423339,1,0.2,4,0.8,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,gamma,gamma sRGB,8,270000,62586,244.4765625,5,0.0009569999999999856,0.0016653999999999504,0.002078999999999942,0.022276000000000185,0.0417036,0.04829400000000006,0.032280000000000086,0.05925519999999991,0.06209399999999987,0.9821906053432015,0.9940658802632001,0.9989525020399643,3,0.6,4,0.8,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,linear,linear RGB,4,270000,560,2.1875,5,0.03820900000000005,0.038538800000000026,0.038694000000000006,1.4757609999999999,1.4932950000000003,1.4960870000000002,2.055048,2.0773628,2.084174,0.5602355689270223,0.5664144044366951,0.567720998876348,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,linear,linear RGB,5,270000,2197,8.58203125,5,0.007017999999999969,0.007674999999999965,0.00807099999999994,0.36906399999999984,0.3831052,0.38981200000000005,0.5457349999999999,0.5752063999999999,0.5820999999999998,0.8571141966278516,0.8689013694389413,0.8767588508561558,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,linear,linear RGB,6,270000,7400,28.90625,5,0.0019329999999999625,0.0025092000000000335,0.0025120000000000697,0.132193,0.18532460000000003,0.2149390000000002,0.14558500000000008,0.20467779999999994,0.2317229999999999,0.9998784107870595,1.003689577108946,1.0041545804876826,0,0.0,3,0.6,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,256,linear,linear RGB,7,270000,19853,77.55078125,5,0.001346999999999987,0.0017607999999999847,0.0018639999999999768,0.03631999999999991,0.07492620000000016,0.08327300000000015,0.05285300000000004,0.07507160000000007,0.08577000000000012,0.9800542287263678,1.0051734487531683,1.008188404581817,1,0.2,5,1.0,5,1.0
